"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENSG00000197566",47.9949238676163,0.175501508642639,0.267710971899586,0.655563376418008,0.512105096294607,0.623512874802338,"ZNF624","57547","zinc finger protein 624"
"ENSG00000176723",10.8630412094887,0.365591613402355,0.557695059921692,0.655540347539907,0.512119917864181,0.623512874802338,"ZNF843","283933","zinc finger protein 843"
"ENSG00000114757",1.85727761130923,0.868480477576373,1.32516542843068,0.655375139543796,0.512226253607941,0.623590824853282,"PEX5L","51555","peroxisomal biogenesis factor 5 like"
"ENSG00000135720",2625.88670044328,0.0315518252955444,0.048153833717958,0.655229768004489,0.512319831185535,0.623653231354788,"DYNC1LI2","1783","dynein cytoplasmic 1 light intermediate chain 2"
"ENSG00000173327",1306.46655538124,0.0393483813019194,0.0600622067339662,0.655127133044002,0.512385904031907,0.623682148465663,"MAP3K11","4296","mitogen-activated protein kinase kinase kinase 11"
"ENSG00000121577",3.06165217515915,-0.706761430867442,1.07905541113589,-0.654981591838228,0.512479606055516,0.623744688582558,"POPDC2","64091","popeye domain containing 2"
"ENSG00000124126",76.2823139671332,0.151905566201457,0.23199628406477,0.654775859078186,0.512612075712997,0.62385439899737,"PREX1","57580","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1"
"ENSG00000123612",6.57094888609085,0.459153540522422,0.701773135727891,0.654276314020171,0.512933802997028,0.624146801369913,"ACVR1C","130399","activin A receptor type 1C"
"ENSG00000169246",18.131945469249,0.274690010064824,0.419870902944572,0.654224925181554,0.512966905460741,0.624146801369913,"NPIPB3","23117","nuclear pore complex interacting protein family member B3"
"ENSG00000204815",6.62884357638019,0.459210524354257,0.701936149823701,0.654205549136616,0.512979386958458,0.624146801369913,"TTC25","83538","tetratricopeptide repeat domain 25"
"ENSG00000164118",141.5924356004,0.100586259827686,0.153865850504854,0.653726993336397,0.513287709213594,0.624470386196957,"CEP44","80817","centrosomal protein 44"
"ENSG00000123415",254.685806208914,-0.0763992980577794,0.116884103626067,-0.653632920881989,0.513348329232343,0.624492585738859,"SMUG1","23583","single-strand-selective monofunctional uracil-DNA glycosylase 1"
"ENSG00000214013",188.021534935655,0.089915699500586,0.137625818477758,0.653334530505388,0.513540635793841,0.624674966187655,"GANC","2595","glucosidase alpha, neutral C"
"ENSG00000184708",370.13400879389,-0.0656000669830066,0.100502130304091,-0.652723149096638,0.513934775845398,0.625102808154615,"EIF4ENIF1","56478","eukaryotic translation initiation factor 4E nuclear import factor 1"
"ENSG00000066248",12.0955771004862,0.328479569736794,0.503366608805601,0.652565275468345,0.514036578003662,0.62517503603053,"NGEF","25791","neuronal guanine nucleotide exchange factor"
"ENSG00000137842",114.619226274981,-0.111144584839656,0.170390477846133,-0.652293404212541,0.514211914200171,0.625336677240872,"TMEM62","80021","transmembrane protein 62"
"ENSG00000197013",52.2806066493693,-0.158480817158726,0.243045713073852,-0.652061767123495,0.514361326966545,0.625449084321607,"ZNF429","353088","zinc finger protein 429"
"ENSG00000090857",757.472513873422,0.0502558191701775,0.077077287271835,0.652018525158209,0.514389221811792,0.625449084321607,"PDPR","55066","pyruvate dehydrogenase phosphatase regulatory subunit"
"ENSG00000154589",102.105959967892,0.115227547955196,0.176858870616453,0.651522581556489,0.514709204990668,0.62574646108781,"LY96","23643","lymphocyte antigen 96"
"ENSG00000040608",11.297357462369,-0.338927417755073,0.520220004452957,-0.651507852166269,0.514718709985583,0.62574646108781,"RTN4R","65078","reticulon 4 receptor"
"ENSG00000143839",2.92505728357032,0.693563054881618,1.06497522275263,0.65124806668175,0.514886366654956,0.625898653230019,"REN","5972","renin"
"ENSG00000198498",316.659366438844,-0.0688343872329066,0.105786680774246,-0.650690490798201,0.515246302838218,0.626284537008632,"TMA16","55319","translation machinery associated 16 homolog"
"ENSG00000171311",312.152276323056,-0.0671187586567006,0.103318749956626,-0.64962805574862,0.515932506076124,0.627066903723397,"EXOSC1","51013","exosome component 1"
"ENSG00000163596",60.7112535237921,-0.149835343523901,0.230777141819593,-0.649264231034777,0.516167601312649,0.627300907738586,"ICA1L","130026","islet cell autoantigen 1 like"
"ENSG00000176406",4.6526419065121,0.529710109799952,0.816138397731897,0.64904446509569,0.516309635960834,0.627421785520347,"RIMS2","9699","regulating synaptic membrane exocytosis 2"
"ENSG00000166529",61.2192846621479,0.146136915096941,0.225226224976603,0.648845022874765,0.516438552934348,0.627526704027242,"ZSCAN21","7589","zinc finger and SCAN domain containing 21"
"ENSG00000172426",3.79843266793885,0.584908860336633,0.901561043561909,0.648773440815234,0.516484826756963,0.627531193466128,"RSPH9","221421","radial spoke head component 9"
"ENSG00000136383",5.04541441945319,0.505518951874023,0.779505120238238,0.648512676503681,0.516653414562543,0.627684281907737,"ALPK3","57538","alpha kinase 3"
"ENSG00000039537",1.17498751125449,1.09107703072405,1.68261760039465,0.648440281658849,0.516700223907807,0.62768940817287,"C6","729","complement C6"
"ENSG00000241489",4.24141487122044,0.557022654257942,0.859360718409077,0.648182587737022,0.516866862495,0.627840090616609,NA,NA,NA
"ENSG00000138161",4.18613145583255,-0.558908328189277,0.863471256847481,-0.647280756315899,0.517450253755053,0.628496937517881,"CUZD1","50624","CUB and zona pellucida like domains 1"
"ENSG00000143858",1.40336118337164,-1.00073048121553,1.54673543836001,-0.646995249734883,0.517635017864532,0.628669542092087,"SYT2","127833","synaptotagmin 2"
"ENSG00000233276",2668.28372869749,-0.0333965378740407,0.051628773044228,-0.646859026563181,0.517723186015273,0.628677165301168,"GPX1","2876","glutathione peroxidase 1"
"ENSG00000112218",45.9148922794117,-0.171019025242373,0.264385926718736,-0.646853739020345,0.517726608444856,0.628677165301168,"GPR63","81491","G protein-coupled receptor 63"
"ENSG00000125611",119.542145751033,0.106109342344779,0.164196144275265,0.646235286541765,0.518126990444349,0.629111516326315,"CHCHD5","84269","coiled-coil-helix-coiled-coil-helix domain containing 5"
"ENSG00000135521",297.104777598812,0.0684748544234488,0.106061777620768,0.645612924462629,0.518530065064747,0.629540862904134,"LTV1","84946","LTV1 ribosome biogenesis factor"
"ENSG00000165644",54.6049849192572,0.15601680256173,0.241677656183717,0.64555741323116,0.518566024946138,0.629540862904134,"COMTD1","118881","catechol-O-methyltransferase domain containing 1"
"ENSG00000168071",11.1101207231083,0.349033076515499,0.541041749257141,0.645113019456866,0.518853947323355,0.629838520356775,"CCDC88B","283234","coiled-coil domain containing 88B"
"ENSG00000187109",6040.80343897998,-0.0254952630422845,0.0395304256258345,-0.644952910034505,0.518957702323817,0.629912585805338,"NAP1L1","4673","nucleosome assembly protein 1 like 1"
"ENSG00000215375",73.8427368964617,-0.143635591291602,0.222789353797121,-0.644714789300037,0.519112030466458,0.630048019848033,"MYL5","4636","myosin light chain 5"
"ENSG00000178150",4.38893796025912,-0.555613918577116,0.862073957769132,-0.644508413193376,0.519245803803444,0.630158486203488,"ZNF114","163071","zinc finger protein 114"
"ENSG00000101605",1.82354584059071,-0.865977230689877,1.34480813189351,-0.643941102193196,0.519613627421628,0.63055295520296,"MYOM1","8736","myomesin 1"
"ENSG00000165288",387.08798775825,0.0688664965036517,0.107022887344111,0.643474477400569,0.519916270537388,0.630868268992263,"BRWD3","254065","bromodomain and WD repeat domain containing 3"
"ENSG00000106290",619.326837607586,-0.0497865267327403,0.0774392584812233,-0.642910685215459,0.520282055639678,0.631260141270896,"TAF6","6878","TATA-box binding protein associated factor 6"
"ENSG00000121270",1.51753185232095,1.02117133161935,1.58954615024751,0.642429495652166,0.520594353531592,0.631587058145259,"ABCC11","85320","ATP binding cassette subfamily C member 11"
"ENSG00000068831",1.78454109650688,-0.922677209287009,1.43684015831627,-0.642157169638292,0.520771139222288,0.631749530813901,"RASGRP2","10235","RAS guanyl releasing protein 2"
"ENSG00000163785",1297.11309349135,0.0409711469848266,0.0638093863909886,0.642086522095324,0.520817006490222,0.631753172152501,"RYK","6259","receptor like tyrosine kinase"
"ENSG00000233436",1.09598321995002,1.10953033888704,1.72888040785632,0.641762341596994,0.521027504376358,0.63195649407446,"BTBD18","643376","BTB domain containing 18"
"ENSG00000079385",1.1181949304169,1.21999640142413,1.90433907310241,0.640640324328693,0.521756394149955,0.632776490190017,"CEACAM1","634","CEA cell adhesion molecule 1"
"ENSG00000066557",345.520522822515,0.0647835726361681,0.10113118366332,0.64058948278349,0.521789434474099,0.632776490190017,"LRRC40","55631","leucine rich repeat containing 40"
"ENSG00000163472",46.6920579143795,0.168119562675097,0.262584560403603,0.640249230254402,0.52201058160771,0.632954871030154,"TMEM79","84283","transmembrane protein 79"
"ENSG00000142661",1.13544246201605,-1.18260124254616,1.84714769402561,-0.640231014753802,0.522022422131329,0.632954871030154,"MYOM3","127294","myomesin 3"
"ENSG00000185158",48.3829557493411,0.163397955903277,0.255385609423904,0.639808782773112,0.522296922001459,0.633235606816182,"LRRC37B","114659","leucine rich repeat containing 37B"
"ENSG00000188092",31.1617603368782,0.204806853488445,0.320408637793071,0.639205156574821,0.522689477994941,0.63365941652459,"GPR89B","51463","G protein-coupled receptor 89B"
"ENSG00000196440",349.99367462372,0.0631128797342962,0.0987655662154661,0.639017039568322,0.522811847022211,0.633747413281087,"ARMCX4","100131755","armadillo repeat containing X-linked 4"
"ENSG00000204248",12.3978641762764,0.320803680653447,0.502070545153484,0.638961364593448,0.522848066093414,0.633747413281087,"COL11A2","1302","collagen type XI alpha 2 chain"
"ENSG00000133433",98.2210287292405,0.121208993563478,0.189803527411511,0.638602428608639,0.523081600996952,0.633950706017023,"GSTT2B","653689","glutathione S-transferase theta 2B"
"ENSG00000034677",525.699435742123,0.0536715173199598,0.0840493642713365,0.638571365592869,0.52310181407742,0.633950706017023,"RNF19A","25897","ring finger protein 19A, RBR E3 ubiquitin protein ligase"
"ENSG00000179240",12.3462353509459,-0.325522747623403,0.510534695028228,-0.637611411709062,0.523726665289088,0.634655779726244,"GVQW3","100506127","GVQW motif containing 3"
"ENSG00000165899",2.82284045145601,-0.667921409496814,1.04765211486789,-0.637541221955192,0.523772368072922,0.634658978924503,"OTOGL","283310","otogelin like"
"ENSG00000171163",111.946570709426,-0.113367980628836,0.177895366410597,-0.637273375446856,0.523946790255961,0.63481813505363,"ZNF692","55657","zinc finger protein 692"
"ENSG00000105613",7.19159868094701,0.418020311929671,0.656170762014168,0.637060253411055,0.524085597024449,0.634934116641704,"MAST1","22983","microtubule associated serine/threonine kinase 1"
"ENSG00000107954",10.9859377290191,-0.35609705992687,0.559087054150559,-0.636925962215135,0.524173070803745,0.634987893926154,"NEURL1","9148","neuralized E3 ubiquitin protein ligase 1"
"ENSG00000104872",437.748659672895,0.0579283336229774,0.0909740888253429,0.636756403619403,0.524283527534249,0.635069501832807,"PIH1D1","55011","PIH1 domain containing 1"
"ENSG00000239382",13.9490701787175,-0.303647869302781,0.477209886725384,-0.636298362103128,0.524581972311381,0.635378789277213,"ALKBH6","84964","alkB homolog 6"
"ENSG00000104852",2106.75662827425,0.034500492639629,0.0542582047219843,0.635857614832769,0.524869230857249,0.635674478130835,"SNRNP70","6625","small nuclear ribonucleoprotein U1 subunit 70"
"ENSG00000151136",77.7591420044563,-0.130487538546482,0.205260615799932,-0.635716394194533,0.524961288926628,0.635729797420887,"BTBD11","121551","BTB domain containing 11"
"ENSG00000198130",259.920391661586,0.0741950885170478,0.116727064578757,0.635628838819877,0.525018368153956,0.635729797420887,"HIBCH","26275","3-hydroxyisobutyryl-CoA hydrolase"
"ENSG00000130313",661.902099004431,0.0498528233235913,0.0784428598077113,0.635530415971532,0.52508253591316,0.635729797420887,"PGLS","25796","6-phosphogluconolactonase"
"ENSG00000268439",2.30297428014427,-0.787150082316051,1.23858653517076,-0.635522880286706,0.525087449043592,0.635729797420887,NA,NA,NA
"ENSG00000117601",1.39694027782231,-0.948680864419691,1.49322534942076,-0.635323305211563,0.525217576951668,0.635808049176601,"SERPINC1","462","serpin family C member 1"
"ENSG00000116922",220.114280044339,0.0840844465771055,0.132355707781084,0.635291427825546,0.5252383633278,0.635808049176601,"C1orf109","54955","chromosome 1 open reading frame 109"
"ENSG00000125633",631.41380399841,0.0486864621082327,0.0767016423336634,0.634751233831988,0.525590673133087,0.636182271734185,"CCDC93","54520","coiled-coil domain containing 93"
"ENSG00000204271",39.1133896431064,0.179577927765786,0.283746629339765,0.632881272223873,0.526811178415754,0.63760722242682,"SPIN3","169981","spindlin family member 3"
"ENSG00000164116",1.16856660570516,1.14898099701511,1.81755731119732,0.632156680802663,0.527284500665419,0.638127686878547,"GUCY1A1","2982","guanylate cyclase 1 soluble subunit alpha 1"
"ENSG00000174165",314.025930863406,-0.0650755502959849,0.102963398495508,-0.632026052430893,0.527369853642887,0.638140708069341,"ZDHHC24","254359","zinc finger DHHC-type containing 24"
"ENSG00000143633",120.31993021604,0.110202751433822,0.174369322912427,0.632007681128457,0.527381858073319,0.638140708069341,"C1orf131","128061","chromosome 1 open reading frame 131"
"ENSG00000138231",171.502987752686,-0.0894544841845913,0.141630991153885,-0.631602472423548,0.527646670584567,0.638408721047152,"DBR1","51163","debranching RNA lariats 1"
"ENSG00000136152",586.031452230478,0.0508452666833585,0.0805222400907706,0.631443767908617,0.527750405836366,0.638481815893644,"COG3","83548","component of oligomeric golgi complex 3"
"ENSG00000138435",46.7609672775271,-0.165208891299872,0.261782884304,-0.631091263812423,0.527980852985574,0.638708184462069,"CHRNA1","1134","cholinergic receptor nicotinic alpha 1 subunit"
"ENSG00000175470",445.530666005275,0.0562194107815588,0.0891111308091886,0.630891003975026,0.528111794327471,0.638814151739845,"PPP2R2D","55844","protein phosphatase 2 regulatory subunit Bdelta"
"ENSG00000039600",1.30728351121598,-1.03420858344855,1.6398194015347,-0.630684441518769,0.528246874015904,0.638925107037045,"SOX30","11063","SRY-box transcription factor 30"
"ENSG00000114383",353.706239704297,-0.0641385030488814,0.101726997279142,-0.630496375243271,0.52836987359641,0.638980467425389,"TUSC2","11334","tumor suppressor 2, mitochondrial calcium regulator"
"ENSG00000212864",18.5379100063279,0.257217312942205,0.407969399943388,0.63048187677286,0.528379356528241,0.638980467425389,"RNF208","727800","ring finger protein 208"
"ENSG00000196074",10.2304254914037,-0.34892856529416,0.55350839549702,-0.630394350172125,0.528436606393866,0.638985675307754,"SYCP2","10388","synaptonemal complex protein 2"
"ENSG00000198890",406.877205069408,0.0607226859786201,0.0963328101443307,0.630342724224926,0.528470375649763,0.638985675307754,"PRMT6","55170","protein arginine methyltransferase 6"
"ENSG00000152422",177.625058653774,0.0937439127371457,0.148737993619421,0.630262049769274,0.528523148142716,0.638997059665903,"XRCC4","7518","X-ray repair cross complementing 4"
"ENSG00000118307",0.695375295319387,1.39346781962565,2.21117151082586,0.630194362039874,0.528567427551915,0.638998174658364,"CFAP94","55259","cilia and flagella associated protein 94"
"ENSG00000016391",3.88072840449186,0.56371176018931,0.895370499551904,0.629584915374612,0.528966195474062,0.639427804207409,"CHDH","55349","choline dehydrogenase"
"ENSG00000178222",2.91416473400212,0.672474529606796,1.06863844593914,0.629281617334863,0.529164703886296,0.639615304344807,"RNF212","285498","ring finger protein 212"
"ENSG00000183977",3.35552855397584,0.637719203478,1.01483858108615,0.628394717508147,0.529745396729654,0.640264692225819,"PP2D1","151649","protein phosphatase 2C like domain containing 1"
"ENSG00000129084",322.748481713968,0.0665841427457445,0.105985646795598,0.628237358159993,0.529848460729884,0.640336745734894,"PSMA1","5682","proteasome 20S subunit alpha 1"
"ENSG00000223865",50.247784565989,0.158682497178002,0.252794370265216,0.627713730379052,0.530191489077043,0.640698767302186,"HLA-DPB1","3115","major histocompatibility complex, class II, DP beta 1"
"ENSG00000178188",573.447850592852,0.0512158213158147,0.081620188043855,0.627489626565136,0.53033833385728,0.64082367503391,"SH2B1","25970","SH2B adaptor protein 1"
"ENSG00000111729",2.58371633106439,-0.705097862623039,1.12395470532829,-0.627336545930551,0.530438652330971,0.640875480909954,"CLEC4A","50856","C-type lectin domain family 4 member A"
"ENSG00000133958",14.8490615994604,0.291905317863741,0.465342380430718,0.627291495766096,0.530468176931777,0.640875480909954,"UNC79","57578","unc-79 homolog, NALCN channel complex subunit"
"ENSG00000175595",224.537167314882,0.0758597658864021,0.120984092560644,0.627022646372926,0.530644390549436,0.641035821960458,"ERCC4","2072","ERCC excision repair 4, endonuclease catalytic subunit"
"ENSG00000107882",604.473441862818,-0.0505123072564171,0.0806219987519334,-0.626532559826989,0.530965687430641,0.641371387702057,"SUFU","51684","SUFU negative regulator of hedgehog signaling"
"ENSG00000105737",1.31793598651785,-0.972739105121572,1.55306236529563,-0.626336151630595,0.531094478796167,0.641400575297149,"GRIK5","2901","glutamate ionotropic receptor kainate type subunit 5"
"ENSG00000213397",1.98008916893899,0.787952911481425,1.25805631483031,0.626325628028588,0.53110137991812,0.641400575297149,"HAUS7","55559","HAUS augmin like complex subunit 7"
"ENSG00000183255",6060.50949210488,-0.024093983628981,0.0384705638644257,-0.626296607294104,0.531120411244837,0.641400575297149,"PTTG1IP","754","PTTG1 interacting protein"
"ENSG00000021574",312.363084838849,0.0729504769316335,0.116600615391822,0.625644012996778,0.531548463323673,0.641864912123252,"SPAST","6683","spastin"
"ENSG00000197483",134.525638975673,0.0991077219108058,0.158444735503886,0.625503407201405,0.531640712892677,0.641923711831253,"ZNF628","89887","zinc finger protein 628"
"ENSG00000243789",1.00510788938521,-1.16069949928603,1.8575050848915,-0.624870159832609,0.532056278505113,0.642372854313784,"JMJD7","100137047","jumonji domain containing 7"
"ENSG00000120915",1.01055802309623,1.20419491805047,1.92751136896139,0.624740760257788,0.532141216609858,0.642422776080938,"EPHX2","2053","epoxide hydrolase 2"
"ENSG00000005302",370.923534729296,-0.0599902119005451,0.0961410093055247,-0.623981507307702,0.532639729880131,0.642971933735226,"MSL3","10943","MSL complex subunit 3"
"ENSG00000100348",918.327113157597,-0.0424804373698919,0.0681011821065435,-0.623784140830797,0.532769356225662,0.643075738906946,"TXN2","25828","thioredoxin 2"
"ENSG00000107371",205.878147139132,-0.081473346720804,0.130631783626184,-0.623687011378089,0.532833154763069,0.643100076561962,"EXOSC3","51010","exosome component 3"
"ENSG00000164252",507.644676802553,0.0521471958372837,0.0837102706095584,0.622948599467665,0.533318299805742,0.643632910459959,"AGGF1","55109","angiogenic factor with G-patch and FHA domains 1"
"ENSG00000159224",1.71836013476694,-0.87057929340407,1.39818093600128,-0.622651382941808,0.533513637465003,0.64381593293697,"GIP","2695","gastric inhibitory polypeptide"
"ENSG00000173894",80.4754318973981,-0.126598889163336,0.203352062358434,-0.62256014369891,0.53357360928459,0.643817918401341,"CBX2","84733","chromobox 2"
"ENSG00000130751",106.143805193388,0.107816953866795,0.173195484820142,0.622515962115061,0.533602651192318,0.643817918401341,"NPAS1","4861","neuronal PAS domain protein 1"
"ENSG00000198478",235.788056621609,0.0774768147936475,0.124505378587981,0.622276849982822,0.533759840776154,0.643954857020216,"SH3BGRL2","83699","SH3 domain binding glutamate rich protein like 2"
"ENSG00000168806",146.394515598148,-0.0996316157841679,0.160542833693675,-0.620592109232799,0.534868032781077,0.645239016708481,"LCMT2","9836","leucine carboxyl methyltransferase 2"
"ENSG00000092978",236.156383913206,0.0751835366524429,0.121233200416262,0.620156330067138,0.535154869224721,0.645532203522175,"GPATCH2","55105","G-patch domain containing 2"
"ENSG00000247746",20.2955809623698,-0.263496460902886,0.425354946253393,-0.619474307807662,0.535603942206047,0.646021024652813,"USP51","158880","ubiquitin specific peptidase 51"
"ENSG00000146904",5.72203474063818,-0.477172831777697,0.77082170199279,-0.619044365959173,0.535887132062316,0.646274294700165,"EPHA1","2041","EPH receptor A1"
"ENSG00000187556",7.15857581636668,-0.404751010763112,0.653855229810247,-0.619022365058658,0.535901625426158,0.646274294700165,"NANOS3","342977","nanos C2HC-type zinc finger 3"
"ENSG00000122254",0.714619530433247,1.43740315956369,2.3230367934472,0.618760393127781,0.536074217825254,0.646429538725953,"HS3ST2","9956","heparan sulfate-glucosamine 3-sulfotransferase 2"
"ENSG00000186340",2314.11902603037,0.0417643086437798,0.067548130646766,0.618289629096928,0.536384436986476,0.646750702144047,"THBS2","7058","thrombospondin 2"
"ENSG00000140795",2.96766586959116,0.65379202809384,1.0578000288246,0.618067697370284,0.53653071456116,0.646874155039461,"MYLK3","91807","myosin light chain kinase 3"
"ENSG00000135040",396.985003264436,-0.0581325916580705,0.0940759274930304,-0.617932697632741,0.536619704147826,0.646928523495351,"NAA35","60560","N-alpha-acetyltransferase 35, NatC auxiliary subunit"
"ENSG00000212127",16.1822704226286,-0.274850787244047,0.444878757521054,-0.61781054410322,0.536700232125219,0.646972682893953,"TAS2R14","50840","taste 2 receptor member 14"
"ENSG00000164107",5.80449768358183,0.464746020859056,0.753686030155689,0.616630801506369,0.537478273331689,0.647857593225029,"HAND2","9464","heart and neural crest derivatives expressed 2"
"ENSG00000188996",2.20895732347848,-0.755261684374634,1.22527267211467,-0.616402945697911,0.537628609683341,0.647985807124066,"HUS1B","135458","HUS1 checkpoint clamp component B"
"ENSG00000110080",210.991729415621,-0.0779474664955649,0.126527723524218,-0.61605049331853,0.537861194852846,0.64821312370114,"ST3GAL4","6484","ST3 beta-galactoside alpha-2,3-sialyltransferase 4"
"ENSG00000160972",163.777916449197,0.0871166512023865,0.141515613568449,0.615597452504766,0.538160233038745,0.64847519037833,"PPP1R16A","84988","protein phosphatase 1 regulatory subunit 16A"
"ENSG00000125122",29.8222393410501,0.198615025132121,0.322642920899007,0.615587735750418,0.538166647680645,0.64847519037833,"LRRC29","26231","leucine rich repeat containing 29"
"ENSG00000213901",1.04142550535026,-1.1203812214126,1.82051927177226,-0.615418490089327,0.538278383561644,0.648503786228358,"SLC23A3","151295","solute carrier family 23 member 3"
"ENSG00000172602",1.04142550535026,-1.1203812214126,1.82051927177226,-0.615418490089327,0.538278383561644,0.648503786228358,"RND1","27289","Rho family GTPase 1"
"ENSG00000198113",1853.60728993173,-0.0343675288547743,0.0558587589414633,-0.615257651728165,0.53838457973425,0.648578709835162,"TOR4A","54863","torsin family 4 member A"
"ENSG00000165300",10.5592803200758,-0.345240251882512,0.561259802212778,-0.615116654571369,0.538477684070154,0.648601817233959,"SLITRK5","26050","SLIT and NTRK like family member 5"
"ENSG00000130055",3.34374331812443,-0.66460569535851,1.08049221622995,-0.6150953106145,0.538491778781024,0.648601817233959,"GDPD2","54857","glycerophosphodiester phosphodiesterase domain containing 2"
"ENSG00000171496",0.701796200868715,1.35574639496596,2.20523741543117,0.614784778037554,0.53869686322771,0.648742798680339,"OR1L8","138881","olfactory receptor family 1 subfamily L member 8"
"ENSG00000131096",0.701796200868715,1.35574639496596,2.20523741543117,0.614784778037554,0.53869686322771,0.648742798680339,"PYY","5697","peptide YY"
"ENSG00000120937",1.24540004274696,1.09584638636089,1.78346875273624,0.614446642072993,0.538920222259648,0.648958757714086,"NPPB","4879","natriuretic peptide B"
"ENSG00000173597",3.96296012530625,-0.546596652526187,0.889902084054334,-0.614221117491859,0.539069220537578,0.649085144794348,"SULT1B1","27284","sulfotransferase family 1B member 1"
"ENSG00000155876",1932.98408607482,-0.0327972205184917,0.0534174060369626,-0.613980029202417,0.539228524183116,0.649223918749348,"RRAGA","10670","Ras related GTP binding A"
"ENSG00000150556",0.948477293495386,-1.14722505476039,1.86886972293115,-0.61386036741024,0.539307601732373,0.649266086777627,"LYPD6B","130576","LY6/PLAUR domain containing 6B"
"ENSG00000185808",67.7088633814046,0.132713251442672,0.216279202020557,0.613620034671935,0.539466441270971,0.649374808171588,"PIGP","51227","phosphatidylinositol glycan anchor biosynthesis class P"
"ENSG00000136371",3.85516123303781,-0.545984856576246,0.889819758943215,-0.613590394109341,0.539486032789587,0.649374808171588,"MTHFS","10588","methenyltetrahydrofolate synthetase"
"ENSG00000204444",13.9274533446121,0.301002254439836,0.490789548858758,0.613302086688198,0.539676613893373,0.649551158477789,"APOM","55937","apolipoprotein M"
"ENSG00000178809",1.86586937112123,0.850002387158474,1.38690596665337,0.612876725312205,0.539957853904489,0.649817230544245,"TRIM73","375593","tripartite motif containing 73"
"ENSG00000148826",0.679422505454074,1.30752779574913,2.13357451218435,0.612834371746633,0.539985861207448,0.649817230544245,"NKX6-2","84504","NK6 homeobox 2"
"ENSG00000163406",4.03013174253852,-0.540400788726792,0.882565201789765,-0.612306929426751,0.540334705877732,0.650183939845363,"SLC15A2","6565","solute carrier family 15 member 2"
"ENSG00000048140",1333.10204310784,0.0358452472454713,0.058564731180049,0.612062012805456,0.540496729406474,0.650275648733212,"TSPAN17","26262","tetraspanin 17"
"ENSG00000100678",1.8530460415567,0.798040468842757,1.30386342005658,0.612058331085113,0.54049916521793,0.650275648733212,"SLC8A3","6547","solute carrier family 8 member A3"
"ENSG00000155666",53.3254570737838,0.148223760590269,0.242230023514091,0.611913248572373,0.54059515559785,0.6503380461351,"KDM8","79831","lysine demethylase 8"
"ENSG00000169777",0.996516129573214,-1.12711178483227,1.84226864584824,-0.611806419966131,0.540665841641996,0.650367696568303,"TAS2R1","50834","taste 2 receptor member 1"
"ENSG00000243284",1.78877266625941,-0.831647194567228,1.3594723818234,-0.611742618450091,0.540708059848786,0.650367696568303,"VSIG8","391123","V-set and immunoglobulin domain containing 8"
"ENSG00000131023",528.90843180829,0.0511891734271925,0.0837238774148379,0.611404715211153,0.540931681831375,0.650583574900506,"LATS1","9113","large tumor suppressor kinase 1"
"ENSG00000146067",321.019263593091,-0.0634019130094306,0.103711719257333,-0.611328338431219,0.54098223384882,0.650591282126798,"FAM193B","54540","family with sequence similarity 193 member B"
"ENSG00000169375",766.894225718925,0.0440877373872278,0.0721464955798532,0.611086332508425,0.541142427538336,0.650716111153279,"SIN3A","25942","SIN3 transcription regulator family member A"
"ENSG00000274290",1.0723909605769,-1.10313432838274,1.80534449784211,-0.611038131337973,0.541174336708219,0.650716111153279,"H2BC6","8344","H2B clustered histone 6"
"ENSG00000069998",290.928682998987,-0.0672883457123869,0.110145498724123,-0.610904181213265,0.541263016611756,0.65076964748116,"HDHD5","27440","haloacid dehalogenase like hydrolase domain containing 5"
"ENSG00000196652",438.429190866087,0.0579672430989804,0.0949007584642622,0.610819597620074,0.541319017795965,0.650783888104815,"ZKSCAN5","23660","zinc finger with KRAB and SCAN domains 5"
"ENSG00000120727",607.474325293578,0.0514806911348574,0.0844310705035424,0.609736330806057,0.542036483826416,0.651589842966637,"PAIP2","51247","poly(A) binding protein interacting protein 2"
"ENSG00000106723",2186.6377288431,-0.0301099478671836,0.0493889704384989,-0.609649231394238,0.542094191845015,0.651589842966637,"SPIN1","10927","spindlin 1"
"ENSG00000101198",0.698666740567933,1.34576373477937,2.20778063439932,0.609555004610101,0.542156625579736,0.651589842966637,"NKAIN4","128414","sodium/potassium transporting ATPase interacting 4"
"ENSG00000141295",116.680962616487,-0.101701950678548,0.166850201029453,-0.60954047433599,0.542166253514715,0.651589842966637,"SCRN2","90507","secernin 2"
"ENSG00000184436",160.477491938418,0.0862671074510334,0.141578077642564,0.609325319904598,0.542308827416447,0.651708047819928,"THAP7","80764","THAP domain containing 7"
"ENSG00000139547",0.676131060205528,1.35634543668763,2.22709863585338,0.609019023608671,0.542511829490964,0.651838835289404,"RDH16","8608","retinol dehydrogenase 16"
"ENSG00000101280",0.676131060205528,1.35634543668763,2.22709863585338,0.609019023608671,0.542511829490964,0.651838835289404,"ANGPT4","51378","angiopoietin 4"
"ENSG00000129824",1.29227084585466,-0.949428554596793,1.55911763460388,-0.608952482817636,0.542555935321352,0.651838835289404,"RPS4Y1","6192","ribosomal protein S4 Y-linked 1"
"ENSG00000250067",9.28781332636667,0.360526161750258,0.592099852941227,0.608894192355161,0.542594573980894,0.651838835289404,"YJEFN3","374887","YjeF N-terminal domain containing 3"
